snow-in-summer	NN
sillaginidae	NN
yid	NN
moranzanist_patriotic_front	NN
genus_vanilla	NN
myelocyte	NN
amoebous	JJ
tipsy_cake	NN
centerfield	NN
weekender	NN
stickleback	NN
judea	NN
lucky_dip	NN
whiptail_lizard	NN
white_potato_vine	NN
unpalatableness	NN
wisecrack	VB
clever_dick	NN
motor_horn	NN
confused	JJ
popillia_japonica	NN
indorsement	NN
comparative_degree	NN
zettabit	NN
linguistic_process	NN
drooping_brome	NN
genus_stapelia	NN
leapfrog	NN
benight	VB
salmo_salar	NN
co-star	VB
great_smoky_mountains_national_park	NN
adenine	NN
condominium	NN
experimenter	NN
pulp	VB
fore-and-aft_sail	NN
prince_fumimaro_konoye	NN
durion	NN
scomberesox_saurus	NN
frost	VB
confabulate	VB
convection	NN
auxin	NN
vigna_aconitifolia	NN
brynhild	NN
rhodymenia	NN
glis	NN
shipbuilder	NN
sitting	NN
jimsonweed	NN
hexagram	NN
peroration	NN
hard_disk	NN
make	VB
scare	NN
chemical_agent	NN
discouragement	NN
central_bank	NN
basidiomycetous_fungi	NN
shipboard_soldier	NN
left_fielder	NN
leftfield	NN
nor-q-d	NN
change_owners	VB
socket	NN
innominate_bone	NN
lexicalize	VB
sapindus_saponaria	NN
scout_car	NN
television_pickup_tube	NN
cant	NN
colleen	NN
san_jose	NN
divisor	NN
violet_family	NN
procrustean_standard	NN
wood_rabbit	NN
pieris_floribunda	NN
lycopus	NN
tetrachloromethane	NN
cimex_lectularius	NN
sweet_unicorn_plant	NN
break_away	VB
pose	NN
marijuana	NN
dramamine	NN
keep	NN
megabat	NN
naval_unit	NN
order_dermoptera	NN
hematemesis	NN
slaughterer	NN
family_dicksoniaceae	NN
harelip	NN
tulostomatales	NN
adverb	NN
spermophilus	NN
cinchona_officinalis	NN
dnieper_river	NN
meadowlark	NN
tentorium	NN
greater_antilles	NN
state_department	NN
aunty	NN
kinswoman	NN
point_of_departure	NN
rauwolfia	NN
genus_agave	NN
profligacy	NN
genus_dipsosaurus	NN
zoroastrianism	NN
episode	NN
flush	VB
mumbling	NN
oxygen	NN
hallmark	NN
swallowwort	NN
voucher	NN
identify	VB
aneurysm	NN
steamroller	VB
vet	VB
rent	NN
slip-on	NN
catechism	NN
apogamy	NN
turn	NN
eijkman	NN
aurify	VB
rumbling	NN
crash	VB
hominoid	NN
antifeminist	NN
aldehyde	NN
holy_roman_emperor	NN
sally_out	VB
van	NN
zingiber_officinale	NN
scale_down	VB
vocabulary	NN
reception	NN
macrocheira	NN
genus_acrocarpus	NN
improvisation	NN
genus_anthonomus	NN
lotus	NN
inactive	JJ
great_dog	NN
cluck	VB
sand_tiger	NN
wipe_up	VB
south_dravidian	NN
symplocarpus_foetidus	NN
mantidae	NN
misfunction	VB
patellar_reflex	NN
treasurer's_cheque	NN
drop_off	VB
oval_kumquat	NN
genus_carica	NN
blintze	NN
successor	NN
spill	VB
wow	NN
soleirolia_soleirolii	NN
groundcover	NN
yellow_bile	NN
sir_sarvepalli_radhakrishnan	NN
repine	VB
swiss_canton	NN
genus_acrostichum	NN
cingulum	NN
newport	NN
salad_cream	NN
strangeness	NN
white_croaker	NN
characterize	VB
gasterosteidae	NN
gutter_press	NN
genus_fusanus	NN
angiologist	NN
acrobatic_stunt	NN
word	NN
hypostasis_of_christ	NN
determining_factor	NN
year	NN
salvadoraceae	NN
salvadora	NN
scartella	NN
tightness	NN
clearway	NN
sharksucker	NN
pallet	NN
twin_falls	NN
crown	VB
foolish_woman	NN
quitter	NN
pull_up	VB
jackdaw	NN
set	NN
genus_arisarum	NN
snow	NN
rheims	NN
trunk_call	NN
ram	NN
treat	VB
battle_dress	NN
appeaser	NN
donets_basin	NN
genus_adenota	NN
terminus_ad_quem	NN
oryctolagus_cuniculus	NN
kinsperson	NN
ohio_river	NN
lopid	NN
service	NN
genus_anogramma	NN
chequer	NN
real_presence	NN
basin	NN
barbarize	VB
wads	NN
nonindulgence	NN
calixtus_iii	NN
centime	NN
suborder_menurae	NN
sinhalese	NN
rasp	VB
six-shooter	NN
peon	NN
executive_officer	NN
genus_egeria	NN
genus_bitis	NN
business_suit	NN
flour_weevil	NN
resource	NN
squatina	NN
surveyor	NN
arm_bone	NN
yellow_trefoil	NN
genus_coptis	NN
genus_maxillaria	NN
stooge	VB
populus	NN
unlisted_stock	NN
unlisted_security	NN
charge	NN
loaf	NN
pyrotechnic	NN
parse	VB
issuing	NN
denote	VB
porifera	NN
needlefish	NN
teres_muscle	NN
pull_wires	VB
spreadeagle	VB
national_service	NN
prosopopoeia	NN
reflux	NN
genus_corticium	NN
peyote	NN
woodlet	NN
medinilla	NN
muscular_tissue	NN
member_bank	NN
voice	NN
pholiota	NN
include	VB
genus_dreissena	NN
kosteletzya	NN
northerly	NN
short-circuit	VB
planting	NN
sidon	NN
murre	NN
subtitle	VB
rh	NN
roll_around	VB
vestibular_fold	NN
relay	VB
camber	VB
belle	NN
family_anobiidae	NN
stipulation	NN
fal_la	NN
unsavoriness	NN
alehouse	NN
landing_deck	NN
nonconformity	NN
high_commission	NN
formal	NN
indo-aryan	NN
wire_service	NN
agency	NN
olfersia	NN
reprobate	NN
false_mildew	NN
crack_down	VB
legality	NN
married_man	NN
genus_dactylorhiza	NN
dactylorhiza_maculata_fuchsii	NN
chestnut_oak	NN
genus_cheilanthes	NN
south_america	NN
gathering	NN
phenacetin	NN
ugliness	NN
headache	NN
psoralea	NN
digestible	JJ
genus_aphis	NN
codpiece	NN
wintergreen	NN
rubeola	NN
respect	NN
viverricula	NN
ziziphus	NN
bbl	NN
imperial_gallon	NN
dakota	NN
waltz_around	VB
tv_station	NN
ascii	NN
sao_bernardo_do_campo	NN
smash	VB
go_down	VB
allowance	NN
bank	NN
immunoglobulin_a	NN
draught	NN
shave	VB
firkin	NN
deplore	VB
wild_spinach	NN
spray	VB
marquise	NN
project	VB
head_of_household	NN
encapsulate	VB
historical	JJ
neritidae	NN
pull_the_plug	VB
ink-jet_printer	NN
abductor_muscle	NN
alular	JJ
vermouth	NN
genus_elaphurus	NN
pere_david's_deer	NN
parking_brake	NN
phoenix	NN
prunellidae	NN
ecumenical_council	NN
homotherm	NN
deviation	NN
air_force_space_command	NN
racism	NN
imperialism	NN
class_channidae	NN
stroke	NN
jainist	NN
try	VB
shag_rug	NN
tone_language	NN
zigzag	NN
laguncularia	NN
overflow	NN
pneumatic_tyre	NN
vietnam_war	NN
hooded_seal	NN
acrobat	NN
jacket_crown	NN
fitter	NN
wisdom_of_solomon	NN
pruriency	NN
success	NN
innings	NN
bismarck_sea	NN
genus_dasypus	NN
rottenness	NN
conditioning	NN
weaning	NN
wean	VB
fatigue	NN
siamese_cat	NN
interpellation	NN
parliament	NN
epigone	NN
cash_machine	NN
chain	NN
os_longum	NN
musculus_articularis_cubiti	NN
card_player	NN
wilmington	NN
ultraconservative	NN
marasca	NN
meclizine_hydrochloride	NN
halictidae	NN
nomia	NN
worldling	NN
chain	NN
iron_collar	NN
swelled_head	NN
leaf_blight	NN
blight	NN
deposition	NN
sapphism	NN
urinary_organ	NN
genus_cosmocampus	NN
zoolatry	NN
ethnic	NN
sparker	NN
oenothera	NN
autoerotism	NN
repeat	VB
fluphenazine	NN
assyrian_neo-aramaic	NN
front	VB
genus_euterpe	NN
invoke	VB
lawmaker	NN
muff	NN
undo	VB
blonde	NN
october_12	NN
bermudas	NN
crepitation	NN
electron_multiplier	NN
strangle	VB
memory_access	NN
squelcher	NN
genus_conepatus	NN
suborder_ceratopsia	NN
horned_dinosaur	NN
bath_linen	NN
flat	NN
glasswork	NN
ferment	VB
seethe	VB
northwest_territories	NN
whippoorwill	NN
ftp	NN
yellow_lady-slipper	NN
fatwa	NN
notropis	NN
spritz	NN
attributable	JJ
white_hellebore	NN
rhinolaryngology	NN
dominus	NN
landing_gear	NN
rib	NN
testudo	NN
vividness	NN
sylvanite	NN
whig	NN
genus_emilia	NN
genus_dracula	NN
matrimonial	JJ
audiotape	NN
spike	VB
powder_room	NN
sorghum	NN
menstrual	JJ
hill	NN
pinscher	NN
tart_up	VB
shipbuilding	NN
crack	VB
whist	NN
believe	VB
fiduciary_relation	NN
verse_line	NN
omissive	JJ
mdi	NN
time_to_come	NN
future	JJ
vitamin_h	NN
untruthfulness	NN
yorktown	NN
genus_agdestis	NN
rf	NN
wickedness	NN
third_eye	NN
yodh	NN
hole	NN
formosan	NN
spearhead	NN
lark	NN
rob_roy	NN
sloe	NN
sloe	NN
dissipate	VB
promethazine	NN
carnauba_wax	NN
trustee	NN
uropsilus	NN
genus_eumeces	NN
covenant	VB
slump	VB
genus_fasciola	NN
well_up	VB
niger-congo	NN
discount_rate	NN
yellow	VB
muscivora	NN
whizz-kid	NN
desorb	VB
gavialidae	NN
sierra_madre_oriental	NN
highwater	NN
goat_rue	NN
stewart	NN
surge	VB
fee	NN
male_erecticle_dysfunction	NN
dysfunction	NN
pulmonic_plague	NN
soapberry_vine	NN
almond_extract	NN
consign	VB
william_henry_fox_talbot	NN
platitude	NN
interviewer	NN
section	NN
smoking	NN
flip_side	NN
rubus_flagellaris	NN
running_blackberry	NN
kishinev	NN
fluorescence	NN
sten_gun	NN
wall_fern	NN
gut	VB
intestine	NN
word_division	NN
seamanly	JJ
internationality	NN
hairdressing	NN
web	NN
ricebird	NN
month	NN
full_phase_of_the_moon	NN
trim	VB
genus_argusianus	NN
coiner	NN
ayin	NN
vexation	NN
idolatry	NN
light_colonel	NN
calabria	NN
notturno	NN
propositus	NN
hoffman	NN
knot	NN
exabyte	NN
plutonium_bomb	NN
plutonium_trigger	NN
wonder_bean	NN
waddle	NN
mahayanist	NN
checker	NN
flask	NN
active	NN
extract	VB
new_netherland	NN
summit	VB
learned_response	NN
throw_in	VB
maniac	NN
thoracic	JJ
order_fagales	NN
congelation	NN
fugitive_from_justice	NN
coccus	NN
relegate	VB
purple_heart	NN
chemical_weapon	NN
mobility	NN
soft-soap	VB
sodium_hydrogen_carbonate	NN
hydrogen_carbonate	NN
woodwind_instrument	NN
wakefulness	NN
turn-on	NN
street_urchin	NN
algonquin	NN
rest	VB
lateran	NN
gap	NN
pear_hawthorn	NN
plica	NN
factor	NN
yellow_birch	NN
condense	VB
contemplative	NN
centre_of_gravity	NN
bitter_end	NN
bohemia	NN
sweet_wattle	NN
striped_mullet	NN
awl	NN
sweet	NN
bugbane	NN
turmeric	NN
elavil	NN
submarine	VB
generator	NN
rhinoceros	NN
nansen	NN
sidney_poitier	NN
qabbalah	NN
winnow	VB
ledum_groenlandicum	NN
holograph	NN
silver_quandong_tree	NN
silver_quandong	NN
outweigh	VB
interposition	NN
tripleurospermum	NN
parterre	NN
disassortative_mating	NN
minuscule	NN
running_hand	NN
genus_delairea	NN
usher	VB
mucoraceae	NN
unsociable	JJ
capitalize	VB
water_parsnip	NN
lagos	NN
naris	NN
western_diamondback_rattlesnake	NN
actuator	NN
thylacinus	NN
gaming_house	NN
leppy	NN
klinefelter	NN
taro	NN
brassiere	NN
toyon	NN
snap	NN
snap	VB
smuggler	NN
bailiffship	NN
reality	NN
strikeout	NN
hemisphere	NN
osseous_labyrinth	NN
knocker	NN
order_oedogoniales	NN
computer_screen	NN
male_reproductive_gland	NN
peel_off	VB
zonk_out	VB
nod_off	VB
ordnance_survey	NN
variety_show	NN
polypropenonitrile	NN
neckar_river	NN
envy	VB
vena_labialis	NN
train_of_thought	NN
federal_bureau_of_prisons	NN
iraqi	NN
off-roader	NN
grab_bag	NN
bull	NN
domestic_carp	NN
liturgical	JJ
alternative_energy	NN
maracaibo	NN
summary_judgment	NN
degree	NN
angular_unit	NN
western_skink	NN
bighorn_river	NN
high_holy_day	NN
toll_plaza	NN
hairdressing	NN
weak_spot	NN
injudiciousness	NN
limper	NN
worldly_concern	NN
temazepam	NN
family_electrophoridae	NN
genus_electrophorus	NN
setubal	NN
official	NN
outsell	VB
rateability	NN
diplomatic_mission	NN
pseudomonodaceae	NN
plot_of_land	NN
kaph	NN
purpura	NN
strip	VB
skillet	NN
spendthrift	NN
choke_off	VB
graft	NN
pyrausta_nubilalis	NN
embassador	NN
tannenberg	NN
fishhook	NN
triostium	NN
castanea_dentata	NN
striper	NN
red_gum	NN
spaniel	NN
syngnathus	NN
bluegrass_region	NN
arch	NN
mount_godwin_austen	NN
glutethimide	NN
two-toed_anteater	NN
butty	NN
go_for_broke	VB
stocking	NN
pigeon_pea	NN
yellow_mountain_saxifrage	NN
water_shamrock	NN
thorshavn	NN
lexicography	NN
anaglyph	NN
absorptivity	NN
lycaenidae	NN
de-access	VB
lacrimal_artery	NN
neutral	NN
stanton	NN
huji	NN
freeload	VB
mellowness	NN
guided_missile	NN
convergent_thinking	NN
tidal_wave	NN
shiny	JJ
nephritis	NN
renal_disorder	NN
polyneuritic_psychosis	NN
pertusariaceae	NN
knob	NN
wadding	NN
memory_chip	NN
galatia	NN
stage	NN
william_henry_harrison	NN
buck	NN
monotone	NN
drone_on	VB
prostate_gland	NN
parietal_bone	NN
inspissation	NN
accordance_of_rights	NN
fledge	VB
moonbeam	NN
shikse	NN
marx_brothers	NN
meadow_cress	NN
genus_carnegiea	NN
antiemetic_drug	NN
protocol	NN
facing	NN
pyrola_uniflora	NN
genus_ayapana	NN
stern	NN
creek_confederacy	NN
scindapsus	NN
squatinidae	NN
white_dogtooth_violet	NN
silverworker	NN
cybernetics	NN
aswan	NN
yard	NN
sunglasses	NN
string	NN
family_cetorhinidae	NN
nicaea	NN
vegetable_oyster	NN
tilia	NN
nonsmoker	NN
sweet_elder	NN
wild_oats	NN
genus_alsobia	NN
phoca	NN
renal_corpuscle	NN
ascii_character	NN
overcome	VB
smack	VB
fall	VB
aromatic	JJ
mayetiola_destructor	NN
viciousness	NN
shroud	VB
lycopodiaceae	NN
black_hills	NN
addition	NN
laterality	NN
wight	NN
cinnamomum_cassia	NN
bucket	VB
thelypteris_phegopteris	NN
gymslip	NN
inconvertibility	NN
pretend	NN
withdraw	VB
meningoencephalitis	NN
browsing	NN
bronze_star_medal	NN
wild_madder	NN
zanthoxylum_clava-herculis	NN
developmental	JJ
meet	VB
anglo-saxon	NN
swob	VB
synchronous	JJ
subsumption	NN
train	VB
majagua	NN
admass	NN
synesthesia	NN
tart	NN
cohort	NN
dravidian	NN
wytensin	NN
devalue	VB
gymnorhina	NN
embassy	NN
hollywood	NN
metrical_unit	NN
genus_cephalotaxus	NN
curry_powder	NN
genus_coriandrum	NN
general_de_gaulle	NN
straddle	NN
surprise	VB
humming	NN
orobanchaceae	NN
pumpkin	NN
permanent_injunction	NN
nullipara	NN
peel_off	VB
amoebic_dysentery	NN
fluster	VB
mississippi_river	NN
lentigo	NN
fecal	JJ
close_to_the_wind	RB
berkeley	NN
family_adiantaceae	NN
inflorescence	NN
traffic_lane	NN
cylinder	NN
mycenae	NN
decide	VB
genus_dovyalis	NN
clinic	NN
stops	NN
peroxidase	NN
adjustable_wrench	NN
fruiterer	NN
bow	VB
reed_grass	NN
colour_tv	NN
gentian_violet	NN
sulphate	NN
sleeping	NN
word-worship	NN
testacea	NN
vulgarize	VB
visit	VB
top-up	NN
anolis_carolinensis	NN
occultism	NN
pouteria	NN
skulking	NN
broadcasting	NN
largeness	NN
sandgrouse	NN
germ	NN
lepas_fascicularis	NN
redheader	NN
detergent	NN
wetting_agent	NN
shiism	NN
tunga_penetrans	NN
kochia	NN
guerrilla_force	NN
pump_priming	NN
asthmatic	NN
internationalism	NN
pant	VB
deaminization	NN
capital	NN
genus_commelina	NN
computer-aided_design	NN
querulousness	NN
jamaica_shorts	NN
the_likes_of	NN
turtle	VB
order_graminales	NN
dramaturgical	JJ
neritic_zone	NN
prospero_lambertini	NN
wing	NN
mangosteen_tree	NN
omdurman	NN
oil_palm	NN
drawler	NN
yom_kippur_war	NN
throwaway	NN
court-martial	NN
show	VB
smartness	NN
chromatic	JJ
magadhan	NN
luck_through	VB
vacation_home	NN
meat_pie	NN
mark	NN
set	VB
fort_lauderdale	NN
pellaea	NN
genus_tyrannosaurus	NN
burn	NN
genus_dactyloctenium	NN
mobile_home	NN
salviniaceae	NN
ctenophore_family	NN
spell_out	VB
everglades_national_park	NN
espoo	NN
muzzle	VB
ragweed	NN
type_i_diabetes	NN
rightness	NN
doubleton	NN
genus_coregonus	NN
st_john's_wort	NN
disreputable	JJ
woolly_daisy	NN
republic_of_liberia	NN
sauropterygia	NN
chaser	NN
working_papers	NN
officiousness	NN
series	NN
fisherman	NN
customize	VB
retreat	NN
animal_oil	NN
sudafed	NN
wipe_out	VB
oxaprozin	NN
egyptian	JJ
insemination	NN
house	NN
navy_cross	NN
transfuse	VB
bloomsbury_group	NN
gal	NN
sector	NN
muscatel	NN
presenile_dementia	NN
settlement	NN
air_force_academy	NN
defervescence	NN
national_park_service	NN
kean	NN
reconstruct	VB
usualness	NN
fusillade	VB
highlands_of_scotland	NN
tagger	NN
anthozoan	NN
consent_decree	NN
two_dollar_bill	NN
fontenoy	NN
anise_cookie	NN
wooden_spoon	NN
souari_tree	NN
king_nut_hickory	NN
direct	VB
pinkify	VB
priacanthus_arenatus	NN
decouple	VB
heteroscelus	NN
ethnologist	NN
faroese	NN
genus_nautilus	NN
mallotus	NN
physostegia	NN
roridulaceae	NN
french	NN
swing	VB
lithospermum_canescens	NN
perodicticus	NN
sup	VB
zero_in	VB
open_order	NN
ascertain	VB
chairman	VB
schizophyta	NN
schizophyceae	NN
salvinia_rotundifolia	NN
fearlessness	NN
conn	VB
act	VB
stalinize	VB
petrol_engine	NN
surgeon	NN
volte-face	NN
pas_de_deux	NN
adagio	NN
aberration	NN
assortative_mating	NN
visken	NN
whore	VB
sheep_polypore	NN
cut_off	VB
daleth	NN
kilogram	NN
reorganize	VB
nineties	NN
dasyure	NN
erasable_programmable_read-only_memory	NN
pomatomus	NN
negative	JJ
groupware	NN
expeditiousness	NN
vertical_tail	NN
vertical_stabilizer	NN
digest	VB
filmy_fern	NN
polygonales	NN
victory_lap	NN
lap	NN
pisum	NN
family_buccinidae	NN
horseman	NN
typhus_fever	NN
object-oriented_programming_language	NN
wild_orange	NN
testicular	JJ
board_foot	NN
ray	VB
genus_blandfordia	NN
turakoo	NN
thielavia	NN
grenada	NN
wellspring	NN
sweetness_and_light	NN
plug_into	VB
knock-on_effect	NN
esmolol	NN
aperture	NN
ping	VB
nakedness	NN
norse_mythology	NN
check	VB
treasurership	NN
treasurer	NN
panonychus	NN
show	NN
stratified_sample	NN
ice_rink	NN
skating_rink	NN
shoulder_flash	NN
white_sturgeon	NN
precursor	NN
laundry	NN
genus_suksdorfia	NN
selective_lipectomy	NN
stoneface	NN
unbend	VB
tanganyika	NN
family_branchiostomidae	NN
chordate_family	NN
multidimensional_language	NN
tribal	JJ
v	NN
gi_hormones	NN
lythraceae	NN
burying	NN
bury	VB
genus_convolvulus	NN
spile	NN
waistline	NN
kit	NN
nijmegen	NN
pony-trekking	NN
kansu	NN
arawakan	NN
flies	NN
nutrient_agar	NN
genus_delonix	NN
last_judgment	NN
day	NN
genus_bruckenthalia	NN
spiv	NN
nutmeg_hickory	NN
unwind	VB
introspectiveness	NN
sierra_madre_occidental	NN
south_african	NN
able_seaman	NN
saddlecloth	NN
widget	NN
stuff	NN
quest_for	VB
quest	NN
simon	NN
face_mask	NN
lettering	NN
reseda	NN
tapper	NN
tilefish	NN
creek	NN
brassard	NN
malopterurus	NN
warp	NN
puma	NN
necropolis	NN
biological_time	NN
celecoxib	NN
zurich	NN
boswell	NN
muzzle	VB
rambutan_tree	NN
stunting	NN
tamarau	NN
simple_phobia	NN
whoop	NN
parity	NN
nanchang	NN
temperance	NN
art_critic	NN
cotillion	NN
sprawl	VB
gatekeeper	NN
silver_dollar	NN
rv	NN
moor	VB
information_measure	NN
migration	NN
epitome	NN
one-half	NN
simple_fraction	NN
killer_bee	NN
honeybee	NN
retention_basin	NN
gizeh	NN
pakchoi	NN
propenyl_alcohol	NN
genus_alyssum	NN
epicanthus	NN
drawing_card	NN
fowl	VB
shed	NN
springiness	NN
jacqueline_cochran	NN
magnolia	NN
platystemon	NN
dejection	NN
modicon	NN
electronic_bulletin_board	NN
dull	JJ
leptotyphlops	NN
dewberry	NN
demurrer	NN
christian_theology	NN
appreciation	NN
saint_ignatius'_itch	NN
radiator	NN
platypoecilus_maculatus	NN
swift	NN
find	VB
x-ray_photography	NN
radiography	NN
scram	VB
formalism	NN
major_form_class	NN
czestochowa	NN
seasoning	NN
heat_shield	NN
generation	NN
biological_group	NN
sterility	NN
harmonization	NN
glide_slope	NN
strawberry	NN
william_ralph_inge	NN
third_law_of_motion	NN
newton's_law_of_motion	NN
triviality	NN
portuguese	NN
bottle_bank	NN
genus_clematis	NN
subclass_ostracoda	NN
penalty	NN
composition	NN
sunburn	VB
sleepyhead	NN
weirdo	NN
dragonhead	NN
muralist	NN
comstock	NN
provenience	NN
hot_weather	NN
thrace	NN
genus_cereus	NN
lactation	NN
video_equipment	NN
bank_building	NN
rule	NN
leading	NN
friend_of_the_court	NN
vertical_flute	NN
rubbernecker	NN
episcopate	NN
skydive	VB
gain	VB
self-worth	NN
pass_through	VB
golf_club	NN
hook	VB
rn	NN
scull	VB
lode	NN
sedimentation	NN
weigh	VB
hippocampus	NN
family_eleotridae	NN
photo_opportunity	NN
monoamine_neurotransmitter	NN
bravo	NN
washout	NN
quartz	NN
worcester	NN
nepenthes	NN
genus_galax	NN
real_storage	NN
hoop_ash	NN
sphacele_calycina	NN
genus_acalypha	NN
precambrian_period	NN
proterozoic_eon	NN
jig	VB
genus_atherinopsis	NN
rug_beater	NN
saigon	NN
unrepentant	JJ
stink_up	VB
platichthys	NN
tonga	NN
top_billing	NN
ocular_muscle	NN
st._francis_of_assisi	NN
franciscan	JJ
see	VB
bale	VB
compulsive	NN
larcenist	NN
luteinizing_hormone	NN
deposition	NN
nudism	NN
dakoit	NN
sacred	JJ
trailhead	NN
royal_poinciana	NN
isothiocyanate	NN
chemical_irritant	NN
planthopper	NN
ciprofloxacin	NN
teacake	NN
heart_massage	NN
microdesmidae	NN
new_world_leishmaniasis	NN
gum	NN
caecilian	JJ
family_caeciliidae	NN
russian	NN
land_cress	NN
winter_cress	NN
active	JJ
screen_font	NN
micrurus	NN
suite	NN
numen	NN
tanakh	NN
urging	NN
seizure	NN
joggle	NN
business_department	NN
pussycat	NN
college	NN
ltm	NN
unicycle	VB
calendar	NN
vena_clitoridis	NN
genus_leucothoe	NN
target	NN
family_argentinidae	NN
gp	NN
white_spanish_broom	NN
re-emphasize	VB
globalize	VB
musical_theater	NN
connexion	NN
characteristic_curve	NN
dado	VB
wrinkle	VB
utricularia	NN
taichung	NN
miter	VB
squat	NN
united_states_government_accounting_office	NN
crash_land	VB
plug	NN
mordvinian	NN
family_entomophthoraceae	NN
triamcinolone	NN
vulpes_vulpes	NN
bernard_mannes_baruch	NN
rodhos	NN
upholster	VB
dash	VB
rhetorical_device	NN
excoriation	NN
friedcake	NN
unplayful	JJ
family_bucerotidae	NN
violoncellist	NN
spina_bifida	NN
patronymic	NN
methyl_radical	NN
alkyl_radical	NN
velvetweed	NN
smirk	VB
varmint	NN
fund-raising_effort	NN
replenish	VB
cardiac_arrhythmia	NN
cyclothymic_disorder	NN
genus_andrena	NN
play_around	VB
ballistocardiogram	NN
booklover	NN
rossbach	NN
grocery	NN
poterium	NN
drench	VB
squire	NN
rooting	NN
petrify	VB
phaethon	NN
convertibility	NN
devastate	VB
leap	VB
tobacco_pipe	NN
crap_up	VB
hypertrophy	NN
telopea	NN
oni	NN
solingen	NN
genus_coryanthes	NN
fluster	VB
salix_purpurea	NN
wireless	NN
rehabilitation	NN
phalaropus	NN
turnip-rooted_celery	NN
celery_root	NN
15_may_organization	NN
mentzelia	NN
genus_xeranthemum	NN
genus_paspalum	NN
trumpery	NN
slur	VB
fitting	NN
old_world_porcupine	NN
wild_sheep	NN
wrecking	NN
zip_code	NN
eve	NN
roil	VB
poliovirus_vaccine	NN
sympathize	VB
misprint	VB
genus_achillea	NN
responsibility	NN
seeger	NN
labor_day	NN
ammonium_nitrate	NN
crab	NN
dunkers	NN
squareflipper_square_flipper	NN
yosemite_falls	NN
stamping_mill	NN
albinism	NN
lozal	NN
gang-rape	VB
dust_bowl	NN
xylol	NN
subclass_branchiopoda	NN
order_notostraca	NN
president_polk	NN
waxing	NN
pass	NN
yellowbird	NN
foliate	VB
mn	NN
sigmund_freud	NN
flowering_quince	NN
marshall_islands	NN
republic_of_the_marshall_islands	NN
rhinobatidae	NN
butterfly_fish	NN
zarqa	NN
distribution	NN
unsusceptible	JJ
pompeii	NN
trot	VB
written_matter	NN
ski	VB
vena_metacarpus	NN
voltage	NN
merlangus	NN
pyelogram	NN
genus_ardea	NN
pelargonium	NN
sea_cucumber	NN
screwball	NN
percuss	VB
spiny_anteater	NN
ragged_orchis	NN
chenille	NN
purau	NN
fall	VB
pericardium	NN
human_gamma_globulin	NN
highness	NN
paternity	NN
viceroyship	NN
viceroy	NN
talking	NN
monistat	NN
mummify	VB
wither	VB
rancidness	NN
axletree	NN
dg	NN
unhealthfulness	NN
leaf	NN
rhamnus_purshianus	NN
genus_anhima	NN
philistia	NN
genus_sobralia	NN
key	NN
extinction	NN
cream	VB
stale	VB
land	NN
tunic	NN
relief	NN
wood_pigeon	NN
raise	VB
extinction	NN
cobblestone	VB
adhere	VB
headache_powder	NN
burl	VB
blue_murder	NN
world_tamil_movement	NN
commodore	NN
uygur	NN
sand_cherry	NN
tayra	NN
disjoint	VB
fact	NN
mosul	NN
malignancy	NN
wetback	NN
microstrobos	NN
article	NN
wetnurse	NN
humoral	JJ
tombola	NN
piperine	NN
family_bathyergidae	NN
polymorphism	NN
prudence	NN
miltonia	NN
genus_alectoris	NN
family_bombycillidae	NN
hockey	NN
vacuum_flask	NN
supervisory_program	NN
inwardness	NN
recurvirostridae	NN
mixologist	NN
running_board	NN
deck	VB
taiwanese	NN
chinese	NN
pig	NN
